amt,fiitax_se,tfica_se,totfedtax_se,fiitax_wage,tfica_wage,totfedtax_wage
839500,201201.05,46706.969,247908.02,268445.5,27451.449,295896.94
839600,201230.23,46710.48,247940.72,268482.5,27453.801,295936.31
839700,201259.45,46713.988,247973.44,268519.5,27456.15,295975.66
839800,201288.66,46717.5,248006.16,268556.5,27458.5,296015
839900,201317.84,46721.012,248038.86,268593.5,27460.85,296054.34
840000,201347.06,46724.52,248071.58,268630.5,27463.199,296093.69
840100,201376.27,46728.031,248104.3,268667.5,27465.551,296133.06
840200,201405.45,46731.539,248137,268704.5,27467.9,296172.41
840300,201434.67,46735.051,248169.72,268741.5,27470.25,296211.75
840400,201463.88,46738.559,248202.44,268778.5,27472.6,296251.09
840500,201493.06,46742.07,248235.13,268815.5,27474.949,296290.44
840600,201522.28,46745.57,248267.84,268852.5,27477.301,296329.81
840700,201551.48,46749.078,248300.56,268889.5,27479.65,296369.16
840800,201580.69,46752.59,248333.28,268926.5,27482,296408.5
840900,201609.89,46756.102,248366,268963.5,27484.35,296447.84
841000,201639.09,46759.609,248398.7,269000.5,27486.699,296487.19
841100,201668.3,46763.121,248431.42,269037.5,27489.051,296526.56
841200,201697.5,46766.629,248464.13,269074.5,27491.4,296565.91
841300,201726.7,46770.141,248496.84,269111.5,27493.75,296605.25
841400,201755.91,46773.648,248529.56,269148.5,27496.1,296644.59
841500,201785.11,46777.16,248562.27,269185.5,27498.449,296683.94
841600,201814.31,46780.672,248594.98,269222.5,27500.801,296723.31
841700,201843.52,46784.18,248627.69,269259.5,27503.15,296762.66
841800,201872.72,46787.691,248660.41,269296.5,27505.5,296802
841900,201901.94,46791.199,248693.14,269333.5,27507.85,296841.34
842000,201931.13,46794.699,248725.83,269370.5,27510.199,296880.69
842100,201960.33,46798.211,248758.53,269407.5,27512.551,296920.06
842200,201989.55,46801.719,248791.27,269444.5,27514.9,296959.41
842300,202018.73,46805.23,248823.97,269481.5,27517.25,296998.75
842400,202047.94,46808.738,248856.67,269518.5,27519.6,297038.09
842500,202077.16,46812.25,248889.41,269555.5,27521.949,297077.44
842600,202106.34,46815.762,248922.11,269592.5,27524.301,297116.81
842700,202135.55,46819.27,248954.81,269629.5,27526.65,297156.16
842800,202164.77,46822.781,248987.55,269666.5,27529,297195.5
842900,202193.95,46826.289,249020.25,269703.5,27531.35,297234.84
843000,202223.17,46829.801,249052.97,269740.5,27533.699,297274.19
843100,202252.38,46833.309,249085.69,269777.5,27536.051,297313.56
843200,202281.56,46836.82,249118.38,269814.5,27538.4,297352.91
843300,202310.78,46840.328,249151.11,269851.5,27540.75,297392.25
843400,202339.98,46843.84,249183.83,269888.5,27543.1,297431.59
843500,202369.19,46847.34,249216.53,269925.5,27545.449,297470.94
843600,202398.39,46850.852,249249.25,269962.5,27547.801,297510.31
843700,202427.59,46854.359,249281.95,269999.5,27550.15,297549.66
843800,202456.8,46857.871,249314.67,270036.5,27552.5,297589
843900,202486,46861.379,249347.38,270073.5,27554.85,297628.34
844000,202515.2,46864.891,249380.09,270110.5,27557.199,297667.69
844100,202544.41,46868.398,249412.81,270147.5,27559.551,297707.06
844200,202573.61,46871.91,249445.52,270184.5,27561.9,297746.41
844300,202602.81,46875.422,249478.23,270221.5,27564.25,297785.75
844400,202632.02,46878.93,249510.94,270258.5,27566.6,297825.09
844500,202661.22,46882.441,249543.66,270295.5,27568.949,297864.44
844600,202690.42,46885.949,249576.38,270332.5,27571.301,297903.81
844700,202719.63,46889.461,249609.09,270369.5,27573.65,297943.16
844800,202748.83,46892.969,249641.8,270406.5,27576,297982.5
844900,202778.03,46896.469,249674.5,270443.5,27578.35,298021.84
845000,202807.23,46899.98,249707.22,270480.5,27580.699,298061.19
845100,202836.44,46903.488,249739.92,270517.5,27583.051,298100.56
845200,202865.66,46907,249772.66,270554.5,27585.4,298139.91
845300,202894.84,46910.512,249805.36,270591.5,27587.75,298179.25
845400,202924.05,46914.02,249838.06,270628.5,27590.1,298218.59
845500,202953.27,46917.531,249870.8,270665.5,27592.449,298257.94
845600,202982.45,46921.039,249903.5,270702.5,27594.801,298297.31
845700,203011.66,46924.551,249936.2,270739.5,27597.15,298336.66
845800,203040.88,46928.059,249968.94,270776.5,27599.5,298376
845900,203070.06,46931.57,250001.63,270813.5,27601.85,298415.34
846000,203099.27,46935.078,250034.34,270850.5,27604.199,298454.69
846100,203128.48,46938.59,250067.08,270887.5,27606.551,298494.06
846200,203157.69,46942.102,250099.78,270924.5,27608.9,298533.41
846300,203186.89,46945.602,250132.5,270961.5,27611.25,298572.75
846400,203216.09,46949.109,250165.2,270998.5,27613.6,298612.09
846500,203245.3,46952.621,250197.92,271035.5,27615.949,298651.44
846600,203274.5,46956.129,250230.63,271072.5,27618.301,298690.81
846700,203303.7,46959.641,250263.34,271109.5,27620.65,298730.16
846800,203332.91,46963.148,250296.06,271146.5,27623,298769.5
846900,203362.11,46966.66,250328.77,271183.5,27625.35,298808.84
847000,203391.31,46970.172,250361.48,271220.5,27627.699,298848.19
847100,203420.52,46973.68,250394.19,271257.5,27630.051,298887.56
847200,203449.72,46977.191,250426.91,271294.5,27632.4,298926.91
847300,203478.92,46980.699,250459.63,271331.5,27634.75,298966.25
847400,203508.13,46984.211,250492.34,271368.5,27637.1,299005.59
847500,203537.33,46987.719,250525.05,271405.5,27639.449,299044.94
847600,203566.53,46991.23,250557.77,271442.5,27641.801,299084.31
847700,203595.73,46994.73,250590.47,271479.5,27644.15,299123.66
847800,203624.94,46998.238,250623.17,271516.5,27646.5,299163
847900,203654.14,47001.75,250655.89,271553.5,27648.85,299202.34
848000,203683.34,47005.262,250688.61,271590.5,27651.199,299241.69
848100,203712.55,47008.77,250721.31,271627.5,27653.551,299281.06
848200,203741.75,47012.281,250754.03,271664.5,27655.9,299320.41
848300,203770.95,47015.789,250786.75,271701.5,27658.25,299359.75
848400,203800.16,47019.301,250819.45,271738.5,27660.6,299399.09
848500,203829.38,47022.809,250852.19,271775.5,27662.949,299438.44
848600,203858.56,47026.32,250884.88,271812.5,27665.301,299477.81
848700,203887.77,47029.828,250917.59,271849.5,27667.65,299517.16
848800,203916.98,47033.34,250950.33,271886.5,27670,299556.5
848900,203946.19,47036.852,250983.03,271923.5,27672.35,299595.84
849000,203975.38,47040.359,251015.73,271960.5,27674.699,299635.19
849100,204004.59,47043.871,251048.47,271997.5,27677.051,299674.56
849200,204033.8,47047.371,251081.17,272034.5,27679.4,299713.91
849300,204062.98,47050.879,251113.86,272071.5,27681.75,299753.25
849400,204092.2,47054.391,251146.59,272108.5,27684.1,299792.59
849500,204121.41,47057.898,251179.31,272145.5,27686.449,299831.94
849600,204150.61,47061.41,251212.02,272182.5,27688.801,299871.31
849700,204179.81,47064.922,251244.73,272219.5,27691.15,299910.66
849800,204209.02,47068.43,251277.44,272256.5,27693.5,299950
849900,204238.22,47071.941,251310.16,272293.5,27695.85,299989.34
850000,204267.42,47075.449,251342.88,272330.5,27698.199,300028.69
850100,204296.63,47078.961,251375.59,272367.5,27700.551,300068.06
850200,204325.83,47082.469,251408.3,272404.5,27702.9,300107.41
850300,204355.03,47085.98,251441.02,272441.5,27705.25,300146.75
850400,204384.23,47089.488,251473.72,272478.5,27707.6,300186.09
850500,204413.44,47093,251506.44,272515.5,27709.949,300225.44
850600,204442.64,47096.5,251539.14,272552.5,27712.301,300264.81
850700,204471.84,47100.012,251571.86,272589.5,27714.65,300304.16
850800,204501.05,47103.52,251604.56,272626.5,27717,300343.5
850900,204530.25,47107.031,251637.28,272663.5,27719.35,300382.84
851000,204559.45,47110.539,251670,272700.5,27721.699,300422.19
851100,204588.66,47114.051,251702.7,272737.5,27724.051,300461.56
851200,204617.86,47117.559,251735.42,272774.5,27726.4,300500.91
851300,204647.06,47121.07,251768.13,272811.5,27728.75,300540.25
851400,204676.27,47124.578,251800.84,272848.5,27731.1,300579.59
851500,204705.47,47128.09,251833.56,272885.5,27733.449,300618.94
851600,204734.69,47131.602,251866.28,272922.5,27735.801,300658.31
851700,204763.88,47135.109,251898.98,272959.5,27738.15,300697.66
851800,204793.08,47138.621,251931.7,272996.5,27740.5,300737
851900,204822.3,47142.129,251964.42,273033.5,27742.85,300776.34
852000,204851.48,47145.629,251997.11,273070.5,27745.199,300815.69
852100,204880.7,47149.141,252029.84,273107.5,27747.551,300855.06
852200,204909.91,47152.648,252062.56,273144.5,27749.9,300894.41
852300,204939.09,47156.16,252095.25,273181.5,27752.25,300933.75
852400,204968.31,47159.672,252127.98,273218.5,27754.6,300973.09
852500,204997.52,47163.18,252160.69,273255.5,27756.949,301012.44
852600,205026.7,47166.691,252193.39,273292.5,27759.301,301051.81
852700,205055.92,47170.199,252226.13,273329.5,27761.65,301091.16
852800,205085.13,47173.711,252258.84,273366.5,27764,301130.5
852900,205114.31,47177.219,252291.53,273403.5,27766.35,301169.84
853000,205143.53,47180.73,252324.27,273440.5,27768.699,301209.19
853100,205172.73,47184.238,252356.97,273477.5,27771.051,301248.56
853200,205201.94,47187.75,252389.69,273514.5,27773.4,301287.91
853300,205231.14,47191.262,252422.41,273551.5,27775.75,301327.25
853400,205260.34,47194.77,252455.11,273588.5,27778.1,301366.59
853500,205289.55,47198.27,252487.81,273625.5,27780.449,301405.94
853600,205318.75,47201.781,252520.53,273662.5,27782.801,301445.31
853700,205347.95,47205.289,252553.25,273699.5,27785.15,301484.66
853800,205377.16,47208.801,252585.95,273736.5,27787.5,301524
853900,205406.36,47212.309,252618.67,273773.5,27789.85,301563.34
854000,205435.56,47215.82,252651.38,273810.5,27792.199,301602.69
854100,205464.77,47219.328,252684.09,273847.5,27794.551,301642.06
854200,205493.97,47222.84,252716.81,273884.5,27796.9,301681.41
854300,205523.19,47226.352,252749.53,273921.5,27799.25,301720.75
854400,205552.38,47229.859,252782.23,273958.5,27801.6,301760.09
854500,205581.58,47233.371,252814.95,273995.5,27803.949,301799.44
854600,205610.8,47236.879,252847.67,274032.5,27806.301,301838.81
854700,205639.98,47240.391,252880.38,274069.5,27808.65,301878.16
854800,205669.19,47243.898,252913.09,274106.5,27811,301917.5
854900,205698.41,47247.398,252945.81,274143.5,27813.35,301956.84
855000,205727.59,47250.91,252978.5,274180.5,27815.699,301996.19
855100,205756.8,47254.422,253011.22,274217.5,27818.051,302035.56
855200,205786.02,47257.93,253043.94,274254.5,27820.4,302074.91
855300,205815.2,47261.441,253076.64,274291.5,27822.75,302114.25
855400,205844.42,47264.949,253109.38,274328.5,27825.1,302153.59
855500,205873.63,47268.461,253142.09,274365.5,27827.449,302192.94
855600,205902.81,47271.969,253174.78,274402.5,27829.801,302232.31
855700,205932.03,47275.48,253207.52,274439.5,27832.15,302271.66
855800,205961.23,47278.988,253240.22,274476.5,27834.5,302311
855900,205990.44,47282.5,253272.94,274513.5,27836.85,302350.34
856000,206019.64,47286.012,253305.66,274550.5,27839.199,302389.69
856100,206048.84,47289.52,253338.36,274587.5,27841.551,302429.06
856200,206078.05,47293.031,253371.08,274624.5,27843.9,302468.41
856300,206107.25,47296.531,253403.78,274661.5,27846.25,302507.75
856400,206136.45,47300.039,253436.5,274698.5,27848.6,302547.09
856500,206165.66,47303.551,253469.2,274735.5,27850.949,302586.44
856600,206194.86,47307.059,253501.92,274772.5,27853.301,302625.81
856700,206224.06,47310.57,253534.63,274809.5,27855.65,302665.16
856800,206253.27,47314.078,253567.34,274846.5,27858,302704.5
856900,206282.47,47317.59,253600.06,274883.5,27860.35,302743.84
857000,206311.67,47321.102,253632.78,274920.5,27862.699,302783.19
857100,206340.88,47324.609,253665.48,274957.5,27865.051,302822.56
857200,206370.08,47328.121,253698.2,274994.5,27867.4,302861.91
857300,206399.28,47331.629,253730.91,275031.5,27869.75,302901.25
857400,206428.48,47335.141,253763.63,275068.5,27872.1,302940.59
857500,206457.69,47338.648,253796.34,275105.5,27874.449,302979.94
857600,206486.91,47342.16,253829.06,275142.5,27876.801,303019.31
857700,206516.09,47345.66,253861.75,275179.5,27879.15,303058.66
857800,206545.3,47349.172,253894.47,275216.5,27881.5,303098
857900,206574.52,47352.68,253927.19,275253.5,27883.85,303137.34
858000,206603.7,47356.191,253959.89,275290.5,27886.199,303176.69
858100,206632.91,47359.699,253992.61,275327.5,27888.551,303216.06
858200,206662.13,47363.211,254025.34,275364.5,27890.9,303255.41
858300,206691.31,47366.719,254058.03,275401.5,27893.25,303294.75
858400,206720.52,47370.23,254090.75,275438.5,27895.6,303334.09
858500,206749.73,47373.738,254123.47,275475.5,27897.949,303373.44
858600,206778.94,47377.25,254156.19,275512.5,27900.301,303412.81
858700,206808.14,47380.762,254188.91,275549.5,27902.65,303452.16
858800,206837.34,47384.27,254221.61,275586.5,27905,303491.5
858900,206866.55,47387.781,254254.33,275623.5,27907.35,303530.84
859000,206895.75,47391.289,254287.03,275660.5,27909.699,303570.19
859100,206924.95,47394.801,254319.75,275697.5,27912.051,303609.56
859200,206954.16,47398.301,254352.45,275734.5,27914.4,303648.91
859300,206983.36,47401.809,254385.17,275771.5,27916.75,303688.25
859400,207012.56,47405.32,254417.88,275808.5,27919.1,303727.59
859500,207041.77,47408.828,254450.59,275845.5,27921.449,303766.94
859600,207070.97,47412.34,254483.31,275882.5,27923.801,303806.31
859700,207100.17,47415.852,254516.03,275919.5,27926.15,303845.66
859800,207129.38,47419.359,254548.73,275956.5,27928.5,303885
859900,207158.58,47422.871,254581.45,275993.5,27930.85,303924.34
860000,207187.78,47426.379,254614.16,276030.5,27933.199,303963.69
860100,207216.98,47429.891,254646.88,276067.5,27935.551,304003.06
860200,207246.19,47433.398,254679.59,276104.5,27937.9,304042.41
860300,207275.39,47436.91,254712.3,276141.5,27940.25,304081.75
860400,207304.59,47440.422,254745.02,276178.5,27942.6,304121.09
860500,207333.8,47443.93,254777.72,276215.5,27944.949,304160.44
860600,207363,47447.43,254810.44,276252.5,27947.301,304199.81
860700,207392.2,47450.941,254843.14,276289.5,27949.65,304239.16
860800,207421.41,47454.449,254875.86,276326.5,27952,304278.5
860900,207450.63,47457.961,254908.59,276363.5,27954.35,304317.84
861000,207479.81,47461.469,254941.28,276400.5,27956.699,304357.19
861100,207509.02,47464.98,254974,276437.5,27959.051,304396.56
861200,207538.23,47468.488,255006.72,276474.5,27961.4,304435.91
861300,207567.44,47472,255039.44,276511.5,27963.75,304475.25
861400,207596.63,47475.512,255072.14,276548.5,27966.1,304514.59
861500,207625.84,47479.02,255104.86,276585.5,27968.449,304553.94
861600,207655.05,47482.531,255137.58,276622.5,27970.801,304593.31
861700,207684.23,47486.039,255170.28,276659.5,27973.15,304632.66
861800,207713.45,47489.551,255203,276696.5,27975.5,304672
861900,207742.66,47493.059,255235.72,276733.5,27977.85,304711.34
862000,207771.86,47496.559,255268.42,276770.5,27980.199,304750.69
862100,207801.06,47500.07,255301.13,276807.5,27982.551,304790.06
862200,207830.27,47503.578,255333.84,276844.5,27984.9,304829.41
862300,207859.47,47507.09,255366.56,276881.5,27987.25,304868.75
862400,207888.67,47510.602,255399.28,276918.5,27989.6,304908.09
862500,207917.88,47514.109,255431.98,276955.5,27991.949,304947.44
862600,207947.08,47517.621,255464.7,276992.5,27994.301,304986.81
862700,207976.28,47521.129,255497.41,277029.5,27996.65,305026.16
862800,208005.48,47524.641,255530.13,277066.5,27999,305065.5
862900,208034.69,47528.148,255562.84,277103.5,28001.35,305104.84
863000,208063.89,47531.66,255595.55,277140.5,28003.699,305144.19
863100,208093.09,47535.172,255628.27,277177.5,28006.051,305183.56
863200,208122.3,47538.68,255660.97,277214.5,28008.4,305222.91
863300,208151.5,47542.191,255693.69,277251.5,28010.75,305262.25
863400,208180.7,47545.691,255726.39,277288.5,28013.1,305301.59
863500,208209.91,47549.199,255759.11,277325.5,28015.449,305340.94
863600,208239.11,47552.711,255791.81,277362.5,28017.801,305380.31
863700,208268.31,47556.219,255824.53,277399.5,28020.15,305419.66
863800,208297.52,47559.73,255857.25,277436.5,28022.5,305459
863900,208326.72,47563.238,255889.95,277473.5,28024.85,305498.34
864000,208355.94,47566.75,255922.69,277510.5,28027.199,305537.69
864100,208385.13,47570.262,255955.39,277547.5,28029.551,305577.06
864200,208414.34,47573.77,255988.11,277584.5,28031.9,305616.41
864300,208443.55,47577.281,256020.83,277621.5,28034.25,305655.75
864400,208472.73,47580.789,256053.53,277658.5,28036.6,305695.09
864500,208501.95,47584.301,256086.25,277695.5,28038.949,305734.44
864600,208531.16,47587.809,256118.97,277732.5,28041.301,305773.81
864700,208560.34,47591.32,256151.66,277769.5,28043.65,305813.16
864800,208589.56,47594.828,256184.39,277806.5,28046,305852.5
864900,208618.77,47598.328,256217.09,277843.5,28048.35,305891.84
865000,208647.95,47601.84,256249.8,277880.5,28050.699,305931.19
865100,208677.17,47605.352,256282.53,277917.5,28053.051,305970.56
865200,208706.38,47608.859,256315.23,277954.5,28055.4,306009.91
865300,208735.58,47612.371,256347.95,277991.5,28057.75,306049.25
865400,208764.78,47615.879,256380.66,278028.5,28060.1,306088.59
865500,208793.98,47619.391,256413.38,278065.5,28062.449,306127.94
865600,208823.19,47622.898,256446.09,278102.5,28064.801,306167.31
865700,208852.39,47626.41,256478.8,278139.5,28067.15,306206.66
865800,208881.59,47629.922,256511.52,278176.5,28069.5,306246
865900,208910.8,47633.43,256544.22,278213.5,28071.85,306285.34
866000,208940,47636.941,256576.94,278250.5,28074.199,306324.69
866100,208969.2,47640.449,256609.66,278287.5,28076.551,306364.06
866200,208998.41,47643.961,256642.38,278324.5,28078.9,306403.41
866300,209027.61,47647.461,256675.06,278361.5,28081.25,306442.75
866400,209056.81,47650.969,256707.78,278398.5,28083.6,306482.09
866500,209086.02,47654.48,256740.5,278435.5,28085.949,306521.44
866600,209115.22,47657.988,256773.2,278472.5,28088.301,306560.81
866700,209144.44,47661.5,256805.94,278509.5,28090.65,306600.16
866800,209173.63,47665.012,256838.64,278546.5,28093,306639.5
866900,209202.83,47668.52,256871.34,278583.5,28095.35,306678.84
